Store,YearMonth,Sales
477,2014-05,6366.0
477,2014-06,6574.0
477,2015-01,6318.0
477,2015-02,5619.0
477,2015-03,6234.0
477,2015-04,6394.0
477,2015-05,6401.0
477,2015-06,6663.0
477,2015-07,6511.0
478,2013-01,6408.0
478,2013-02,6526.0
478,2013-03,7401.0
478,2013-04,6697.0
478,2013-05,7102.0
478,2013-06,6482.0
478,2013-07,6604.0
478,2013-08,6662.0
478,2013-09,6196.0
478,2013-10,6391.0
478,2013-11,6610.0
478,2013-12,8366.0
478,2014-01,6308.0
478,2014-02,6550.0
478,2014-03,6492.0
478,2014-04,7235.0
478,2014-05,6710.0
478,2014-06,6934.0
478,2014-07,6422.0
478,2014-08,6475.0
478,2014-09,6448.0
478,2014-10,6480.0
478,2014-11,7050.0
478,2014-12,8196.0
478,2015-01,6763.0
478,2015-02,6526.0
478,2015-03,7057.0
478,2015-04,7325.0
478,2015-05,7016.0
478,2015-06,6897.0
478,2015-07,6938.0
479,2013-01,10122.0
479,2013-02,9978.0
479,2013-03,11423.0
479,2013-04,10501.0
479,2013-05,11040.0
479,2013-06,10081.0
479,2013-07,11362.0
479,2013-08,10266.0
479,2013-09,10727.0
479,2013-10,10968.0
479,2013-11,11235.0
479,2013-12,15120.0
479,2014-01,10612.0
479,2014-02,10722.0
479,2014-03,10422.0
479,2014-04,11924.0
479,2014-05,11160.0
479,2014-06,11126.0
479,2014-07,10981.0
479,2014-08,10529.0
479,2014-09,10878.0
479,2014-10,11316.0
479,2014-11,12020.0
479,2014-12,14699.0
479,2015-01,11091.0
479,2015-02,10660.0
479,2015-03,10888.0
479,2015-04,12090.0
479,2015-05,11757.0
479,2015-06,11207.0
479,2015-07,11605.0
480,2013-01,4668.0
480,2013-02,4822.0
480,2013-03,5117.0
480,2013-04,4855.0
480,2013-05,5103.0
480,2013-06,4548.0
480,2013-07,4736.0
480,2013-08,4711.0
480,2013-09,4651.0
480,2013-10,4699.0
480,2013-11,4989.0
480,2013-12,6108.0
480,2014-01,4692.0
480,2014-02,4906.0
480,2014-03,4736.0
480,2014-04,5306.0
480,2014-05,4824.0
480,2014-06,5014.0
480,2014-07,4655.0
480,2014-08,4512.0
480,2014-09,4807.0
480,2014-10,4824.0
480,2014-11,5327.0
480,2014-12,5930.0
480,2015-01,4768.0
480,2015-02,4818.0
480,2015-03,5075.0
480,2015-04,5259.0
480,2015-05,5026.0
480,2015-06,5011.0
480,2015-07,4731.0
481,2013-01,3804.0
481,2013-02,4131.0
481,2013-03,4407.0
481,2013-04,3980.0
481,2013-05,4292.0
481,2013-06,3820.0
481,2013-07,4255.0
481,2013-08,4228.0
481,2013-09,3849.0
481,2013-10,4014.0
481,2013-11,4736.0
481,2013-12,6424.0
481,2014-01,4887.0
481,2014-02,5702.0
481,2014-03,5171.0
481,2014-04,5394.0
481,2014-05,5403.0
481,2014-06,5668.0
481,2014-07,5479.0
481,2014-08,5110.0
481,2014-09,5264.0
481,2014-10,5375.0
481,2014-11,6111.0
481,2014-12,6984.0
481,2015-01,5990.0
481,2015-02,5762.0
481,2015-03,5709.0
481,2015-04,6098.0
481,2015-05,6078.0
481,2015-06,6011.0
481,2015-07,5948.0
482,2013-01,7875.0
482,2013-02,8278.0
482,2013-03,9702.0
482,2013-04,7650.0
482,2013-05,8977.0
482,2013-06,7887.0
482,2013-07,8896.0
482,2013-08,8819.0
482,2013-09,7871.0
482,2013-10,7702.0
482,2013-11,8597.0
482,2013-12,11832.0
482,2014-01,7722.0
482,2014-02,7751.0
482,2014-03,7642.0
482,2014-04,8475.0
482,2014-05,8278.0
482,2014-06,7908.0
482,2014-07,7604.0
482,2014-08,7730.0
482,2014-09,7452.0
482,2014-10,7862.0
482,2014-11,8746.0
482,2014-12,11684.0
482,2015-01,8587.0
482,2015-02,7500.0
482,2015-03,7739.0
482,2015-04,8234.0
482,2015-05,8264.0
482,2015-06,7622.0
482,2015-07,7786.0
483,2013-01,4405.0
483,2013-02,4518.0
483,2013-03,5147.0
483,2013-04,4702.0
483,2013-05,4865.0
483,2013-06,4365.0
483,2013-07,4826.0
483,2013-08,4738.0
483,2013-09,4622.0
483,2013-10,4771.0
483,2013-11,4907.0
483,2013-12,6340.0
483,2014-01,4751.0
483,2014-02,4745.0
483,2014-03,4701.0
483,2014-04,5084.0
483,2014-05,4818.0
483,2014-06,5076.0
483,2014-07,4816.0
483,2014-08,4734.0
483,2014-09,5030.0
483,2014-10,4896.0
483,2014-11,5448.0
483,2014-12,6316.0
483,2015-01,4969.0
483,2015-02,4729.0
483,2015-03,5141.0
483,2015-04,5213.0
483,2015-05,4959.0
483,2015-06,5158.0
483,2015-07,4729.0
484,2013-01,6663.0
484,2013-02,6916.0
484,2013-03,8316.0
484,2013-04,7069.0
484,2013-05,7660.0
484,2013-06,7308.0
484,2013-07,7524.0
484,2013-08,8106.0
484,2013-09,7126.0
484,2013-10,7047.0
484,2013-11,8162.0
484,2013-12,10122.0
484,2014-01,6861.0
484,2014-02,7005.0
484,2014-03,7085.0
484,2014-04,7994.0
484,2014-05,7585.0
484,2014-06,7594.0
484,2014-07,7314.0
484,2014-08,7889.0
484,2014-09,6973.0
484,2014-10,7230.0
484,2014-11,8304.0
484,2014-12,10472.0
484,2015-01,7626.0
484,2015-02,7351.0
484,2015-03,7758.0
484,2015-04,8514.0
484,2015-05,8384.0
484,2015-06,7609.0
484,2015-07,7947.0
485,2013-01,3939.0
485,2013-02,3931.0
485,2013-03,4648.0
485,2013-04,4181.0
485,2013-05,4488.0
485,2013-06,4344.0
485,2013-07,4694.0
485,2013-08,4566.0
485,2013-09,4425.0
485,2013-10,4360.0
485,2013-11,4816.0
485,2013-12,6019.0
485,2014-01,4692.0
485,2014-02,4685.0
485,2014-03,4893.0
485,2014-04,5188.0
485,2014-05,5194.0
485,2014-06,5592.0
485,2015-01,5212.0
485,2015-02,4877.0
485,2015-03,5246.0
485,2015-04,5457.0
485,2015-05,5582.0
485,2015-06,5480.0
485,2015-07,5414.0
486,2013-01,3650.0
486,2013-02,3735.0
486,2013-03,4104.0
486,2013-04,3878.0
486,2013-05,4194.0
486,2013-06,3776.0
486,2013-07,4146.0
486,2013-08,3937.0
486,2013-09,3915.0
486,2013-10,3849.0
486,2013-11,4029.0
486,2013-12,5261.0
486,2014-01,4087.0
486,2014-02,4221.0
486,2014-03,4320.0
486,2014-04,4563.0
486,2014-05,4298.0
486,2014-06,4730.0
486,2014-07,4018.0
486,2014-08,3992.0
486,2014-09,4371.0
486,2014-10,4137.0
486,2014-11,4662.0
486,2014-12,5276.0
486,2015-01,4335.0
486,2015-02,4291.0
486,2015-03,4494.0
486,2015-04,4601.0
486,2015-05,4608.0
486,2015-06,4749.0
486,2015-07,4261.0
487,2013-01,5932.0
487,2013-02,6059.0
487,2013-03,7302.0
487,2013-04,6267.0
487,2013-05,6635.0
487,2013-06,6348.0
487,2013-07,6496.0
487,2013-08,6762.0
487,2013-09,6097.0
487,2013-10,6284.0
487,2013-11,7189.0
487,2013-12,8751.0
487,2014-01,6713.0
487,2014-02,6631.0
487,2014-03,6721.0
487,2014-04,7207.0
487,2014-05,6928.0
487,2014-06,7009.0
487,2014-07,6760.0
487,2014-08,7191.0
487,2014-09,6774.0
487,2014-10,6990.0
487,2014-11,7909.0
487,2014-12,9312.0
487,2015-01,7280.0
487,2015-02,6770.0
487,2015-03,7160.0
487,2015-04,7618.0
487,2015-05,7429.0
487,2015-06,7288.0
487,2015-07,7336.0
488,2013-01,3249.0
488,2013-02,3501.0
488,2013-03,3872.0
488,2013-04,3473.0
488,2013-05,3637.0
488,2013-06,3446.0
488,2013-07,3582.0
488,2013-08,4009.0
488,2013-09,3412.0
488,2013-10,3385.0
488,2013-11,3865.0
488,2013-12,4863.0
488,2014-01,3625.0
488,2014-02,3647.0
488,2014-03,3508.0
488,2014-04,3901.0
488,2014-05,3520.0
488,2014-06,3625.0
488,2014-07,3502.0
488,2014-08,3668.0
488,2014-09,3469.0
488,2014-10,3256.0
488,2014-11,3929.0
488,2014-12,4621.0
488,2015-01,3582.0
488,2015-02,3532.0
488,2015-03,3691.0
488,2015-04,3715.0
488,2015-05,3780.0
488,2015-06,3734.0
488,2015-07,3774.0
489,2013-01,6291.0
489,2013-02,6539.0
489,2013-03,7499.0
489,2013-04,6798.0
489,2013-05,7260.0
489,2013-06,6601.0
489,2013-07,7823.0
489,2013-08,7087.0
489,2013-09,6993.0
489,2013-10,6901.0
489,2013-11,6985.0
489,2013-12,9559.0
489,2014-01,6987.0
489,2014-02,7117.0
489,2014-03,7018.0
489,2014-04,7347.0
489,2014-05,7051.0
489,2014-06,7659.0
489,2014-07,7226.0
489,2014-08,6554.0
489,2014-09,7509.0
489,2014-10,7179.0
489,2014-11,7724.0
489,2014-12,9078.0
489,2015-01,7439.0
489,2015-02,6720.0
489,2015-03,7315.0
489,2015-04,7654.0
489,2015-05,7194.0
489,2015-06,7980.0
489,2015-07,7486.0
490,2013-01,8060.0
490,2013-02,8122.0
490,2013-03,8564.0
490,2013-04,7627.0
490,2013-05,7902.0
490,2013-06,8060.0
490,2013-07,8342.0
490,2013-08,7859.0
490,2013-09,7716.0
490,2013-10,8241.0
490,2013-11,8468.0
490,2013-12,9155.0
490,2014-01,7946.0
490,2014-02,8196.0
490,2014-03,7965.0
490,2014-04,8400.0
490,2014-05,8077.0
490,2014-06,8228.0
490,2015-01,8341.0
490,2015-02,8152.0
490,2015-03,8652.0
490,2015-04,8945.0
490,2015-05,8829.0
490,2015-06,8422.0
490,2015-07,8077.0
491,2013-01,5283.0
491,2013-02,5762.0
491,2013-03,6788.0
491,2013-04,5696.0
491,2013-05,6442.0
491,2013-06,5973.0
491,2013-07,6488.0
491,2013-08,6076.0
491,2013-09,5961.0
491,2013-10,5993.0
491,2013-11,6668.0
491,2013-12,8156.0
491,2014-01,6238.0
491,2014-02,6488.0
491,2014-03,6567.0
491,2014-04,7106.0
491,2014-05,7108.0
491,2014-06,7248.0
491,2014-07,6791.0
491,2014-08,6630.0
491,2014-09,6763.0
491,2014-10,6636.0
491,2014-11,7575.0
491,2014-12,8574.0
491,2015-01,7004.0
491,2015-02,6852.0
491,2015-03,7345.0
491,2015-04,7432.0
491,2015-05,7487.0
491,2015-06,7203.0
491,2015-07,7091.0
492,2013-01,6920.0
492,2013-02,6883.0
492,2013-03,8233.0
492,2013-04,7292.0
492,2013-05,7946.0
492,2013-06,7158.0
492,2013-07,7888.0
492,2013-08,7399.0
492,2013-09,7086.0
492,2013-10,7302.0
492,2013-11,7584.0
492,2013-12,10841.0
492,2014-01,7268.0
492,2014-02,7403.0
492,2014-03,8560.0
492,2014-04,8843.0
492,2014-05,7658.0
492,2014-06,8192.0
492,2015-01,7869.0
492,2015-02,7750.0
492,2015-03,7953.0
492,2015-04,8242.0
492,2015-05,8556.0
492,2015-06,8242.0
492,2015-07,7922.0
493,2013-01,6499.0
493,2013-02,6917.0
493,2013-03,7806.0
493,2013-04,7274.0
493,2013-05,7677.0
493,2013-06,7410.0
493,2013-07,7710.0
493,2013-08,7108.0
493,2013-09,7365.0
493,2013-10,7239.0
493,2013-11,7641.0
493,2013-12,9480.0
493,2014-01,7683.0
493,2014-02,8090.0
493,2014-03,8276.0
493,2014-04,8625.0
493,2014-05,8340.0
493,2014-06,9405.0
493,2014-07,8230.0
493,2014-08,8194.0
493,2014-09,8561.0
493,2014-10,8253.0
493,2014-11,9423.0
493,2014-12,10373.0
493,2015-01,8913.0
493,2015-02,9016.0
493,2015-03,9644.0
493,2015-04,9057.0
493,2015-05,9104.0
493,2015-06,9677.0
493,2015-07,8563.0
494,2013-01,7073.0
494,2013-02,7496.0
494,2013-03,7829.0
494,2013-04,7429.0
494,2013-05,7485.0
494,2013-06,7566.0
494,2013-07,7209.0
494,2013-08,7324.0
494,2013-09,7219.0
494,2013-10,7237.0
494,2013-11,7658.0
494,2013-12,8651.0
494,2014-01,7106.0
494,2014-02,7407.0
494,2014-03,7465.0
494,2014-04,7610.0
494,2014-05,7660.0
494,2014-06,8040.0
494,2014-07,7624.0
494,2014-08,7509.0
494,2014-09,7600.0
494,2014-10,7474.0
494,2014-11,8198.0
494,2014-12,8713.0
494,2015-01,7570.0
494,2015-02,7825.0
494,2015-03,8127.0
494,2015-04,7671.0
494,2015-05,7817.0
494,2015-06,7906.0
494,2015-07,7621.0
495,2013-01,4347.0
495,2013-02,4434.0
495,2013-03,5133.0
495,2013-04,4800.0
495,2013-05,5209.0
495,2013-06,4851.0
495,2013-07,5266.0
495,2013-08,4696.0
495,2013-09,4586.0
495,2013-10,4593.0
495,2013-11,5026.0
495,2013-12,6224.0
495,2014-01,4997.0
495,2014-02,4790.0
495,2014-03,4933.0
495,2014-04,5276.0
495,2014-05,5132.0
495,2014-06,5566.0
495,2014-07,5185.0
495,2014-08,4784.0
495,2014-09,5037.0
495,2014-10,4989.0
495,2014-11,5482.0
495,2014-12,6302.0
495,2015-01,5329.0
495,2015-02,4979.0
495,2015-03,5391.0
495,2015-04,5695.0
495,2015-05,5546.0
495,2015-06,5755.0
495,2015-07,5631.0
496,2013-01,6956.0
496,2013-02,7268.0
496,2013-03,8197.0
496,2013-04,7522.0
496,2013-05,7930.0
496,2013-06,7264.0
496,2013-07,7609.0
496,2013-08,7546.0
496,2013-09,7465.0
496,2013-10,6604.0
496,2013-11,7206.0
496,2013-12,8952.0
496,2014-01,6961.0
496,2014-02,7287.0
496,2014-03,7370.0
496,2014-04,8022.0
496,2014-05,7629.0
496,2014-06,7824.0
496,2014-07,7313.0
496,2014-08,7308.0
496,2014-09,7354.0
496,2014-10,7466.0
496,2014-11,8184.0
496,2014-12,9353.0
496,2015-01,7962.0
496,2015-02,7915.0
496,2015-03,8363.0
496,2015-04,8683.0
496,2015-05,8491.0
496,2015-06,8283.0
496,2015-07,7643.0
497,2013-01,8204.0
497,2013-02,8502.0
497,2013-03,9412.0
497,2013-04,8700.0
497,2013-05,9076.0
497,2013-06,8318.0
497,2013-07,9025.0
497,2013-08,8609.0
497,2013-09,8260.0
497,2013-10,8429.0
497,2013-11,8864.0
497,2013-12,11267.0
497,2014-01,8630.0
497,2014-02,8774.0
497,2014-03,8831.0
497,2014-04,9624.0
497,2014-05,9395.0
497,2014-06,9468.0
497,2014-07,9006.0
497,2014-08,8719.0
497,2014-09,8728.0
497,2014-10,8778.0
497,2014-11,9718.0
497,2014-12,10999.0
497,2015-01,8873.0
497,2015-02,8703.0
497,2015-03,9197.0
497,2015-04,9553.0
497,2015-05,9578.0
497,2015-06,9183.0
497,2015-07,8856.0
498,2013-01,6784.0
498,2013-02,6716.0
498,2013-03,7007.0
498,2013-04,6885.0
498,2013-05,7281.0
498,2013-06,6899.0
498,2013-07,6992.0
498,2013-08,6376.0
498,2013-09,6377.0
498,2013-10,6992.0
498,2013-11,7195.0
498,2013-12,7469.0
498,2014-01,6941.0
498,2014-02,6842.0
498,2014-03,6754.0
498,2014-04,7174.0
498,2014-05,7257.0
498,2014-06,7296.0
498,2015-01,7248.0
498,2015-02,6874.0
498,2015-03,6940.0
498,2015-04,7135.0
498,2015-05,7415.0
498,2015-06,7266.0
498,2015-07,6937.0
499,2013-01,4499.0
499,2013-02,4304.0
499,2013-03,4793.0
499,2013-04,4633.0
499,2013-05,4821.0
499,2013-06,4128.0
499,2013-07,4327.0
499,2013-08,4130.0
499,2013-09,4817.0
499,2013-10,4716.0
499,2013-11,5103.0
499,2013-12,5968.0
499,2014-01,4965.0
499,2014-02,4918.0
499,2014-03,4786.0
499,2014-04,5392.0
499,2014-05,5187.0
499,2014-06,4926.0
499,2014-07,4953.0
499,2014-08,4907.0
499,2014-09,4808.0
499,2014-10,5286.0
499,2014-11,5930.0
499,2014-12,6613.0
499,2015-01,5886.0
499,2015-02,5459.0
499,2015-03,5674.0
499,2015-04,6345.0
499,2015-05,6226.0
499,2015-06,5957.0
499,2015-07,5685.0
500,2013-01,3891.0
500,2013-02,4142.0
500,2013-03,4748.0
500,2013-04,4549.0
500,2013-05,4782.0
500,2013-06,4480.0
500,2013-07,5131.0
500,2013-08,4747.0
500,2013-09,4816.0
500,2013-10,5164.0
500,2013-11,5343.0
500,2013-12,6391.0
500,2014-01,5232.0
500,2014-02,5158.0
500,2014-03,5038.0
500,2014-04,5618.0
500,2014-05,5658.0
500,2014-06,5673.0
500,2015-01,6090.0
500,2015-02,5711.0
500,2015-03,6302.0
500,2015-04,6312.0
500,2015-05,6374.0
500,2015-06,6220.0
500,2015-07,6390.0
501,2013-01,5374.0
501,2013-02,5180.0
501,2013-03,6004.0
501,2013-04,5210.0
501,2013-05,5757.0
501,2013-06,5236.0
501,2013-07,5536.0
501,2013-08,5623.0
501,2013-09,5296.0
501,2013-10,5478.0
501,2013-11,5807.0
501,2013-12,8001.0
501,2014-01,5667.0
501,2014-02,5426.0
501,2014-03,4884.0
501,2014-04,5031.0
501,2014-05,4895.0
501,2014-06,4953.0
501,2015-01,5207.0
501,2015-02,4687.0
501,2015-03,5053.0
501,2015-04,5175.0
501,2015-05,5074.0
501,2015-06,5003.0
501,2015-07,4958.0
502,2013-01,9632.0
502,2013-02,9926.0
502,2013-03,11266.0
502,2013-04,10355.0
502,2013-05,11269.0
502,2013-06,10480.0
502,2013-07,10568.0
502,2013-08,11241.0
502,2013-09,10953.0
502,2013-10,9956.0
502,2013-11,10618.0
502,2013-12,14100.0
502,2014-01,10360.0
502,2014-02,10396.0
502,2014-03,11684.0
502,2014-04,12435.0
502,2014-05,11018.0
502,2014-06,11596.0
502,2014-07,10824.0
502,2014-08,9868.0
502,2014-09,10098.0
502,2014-10,10419.0
502,2014-11,11217.0
502,2014-12,12815.0
502,2015-01,10037.0
502,2015-02,9715.0
502,2015-03,10289.0
502,2015-04,11054.0
502,2015-05,10959.0
502,2015-06,10796.0
502,2015-07,10282.0
503,2013-01,5578.0
503,2013-02,5653.0
503,2013-03,7010.0
503,2013-04,5746.0
503,2013-05,6379.0
503,2013-06,5576.0
503,2013-07,6508.0
503,2013-08,6064.0
503,2013-09,5831.0
503,2013-10,6215.0
503,2013-11,6561.0
503,2013-12,8602.0
503,2014-01,6560.0
503,2014-02,6221.0
503,2014-03,6647.0
503,2014-04,7156.0
503,2014-05,6880.0
503,2014-06,7193.0
503,2014-07,6749.0
503,2014-08,6436.0
503,2014-09,6886.0
503,2014-10,6749.0
503,2014-11,7059.0
503,2014-12,8313.0
503,2015-01,7291.0
503,2015-02,6186.0
503,2015-03,7134.0
503,2015-04,7376.0
503,2015-05,7142.0
503,2015-06,7201.0
503,2015-07,6892.0
504,2013-01,6163.0
504,2013-02,6634.0
504,2013-03,7158.0
504,2013-04,6468.0
504,2013-05,6827.0
504,2013-06,6511.0
504,2013-07,6489.0
504,2013-08,6441.0
504,2013-09,5974.0
504,2013-10,6162.0
504,2013-11,6380.0
504,2013-12,7893.0
504,2014-01,6192.0
504,2014-02,6508.0
504,2014-03,6648.0
504,2014-04,6847.0
504,2014-05,6873.0
504,2014-06,6684.0
504,2014-07,6393.0
504,2014-08,5875.0
504,2014-09,6388.0
504,2014-10,6406.0
504,2014-11,6869.0
504,2014-12,7808.0
504,2015-01,6712.0
504,2015-02,6874.0
504,2015-03,6818.0
504,2015-04,7213.0
504,2015-05,7232.0
504,2015-06,6790.0
504,2015-07,6921.0
505,2013-01,4205.0
505,2013-02,4366.0
505,2013-03,5004.0
505,2013-04,4649.0
505,2013-05,4730.0
505,2013-06,4326.0
505,2013-07,4757.0
505,2013-08,4272.0
505,2013-09,4450.0
505,2013-10,4649.0
505,2013-11,4890.0
505,2013-12,5674.0
505,2014-01,4847.0
505,2014-02,4832.0
505,2014-03,4614.0
505,2014-04,5088.0
505,2014-05,4576.0
505,2014-06,4912.0
505,2014-07,4667.0
505,2014-08,4220.0
505,2014-09,4254.0
505,2014-10,4649.0
505,2014-11,5086.0
505,2014-12,5533.0
505,2015-01,4824.0
505,2015-02,4498.0
505,2015-03,4940.0
505,2015-04,5045.0
505,2015-05,5220.0
505,2015-06,5731.0
505,2015-07,4771.0
506,2013-01,7349.0
506,2013-02,7358.0
506,2013-03,8180.0
506,2013-04,7652.0
506,2013-05,8090.0
506,2013-06,7258.0
506,2013-07,8214.0
506,2013-08,7087.0
506,2013-09,7054.0
506,2013-10,7306.0
506,2013-11,7248.0
506,2013-12,8926.0
506,2014-01,7327.0
506,2014-02,7473.0
506,2014-03,7417.0
506,2014-04,8149.0
506,2014-05,7894.0
506,2014-06,8291.0
506,2014-07,7729.0
506,2014-08,7101.0
506,2014-09,7296.0
506,2014-10,7253.0
506,2014-11,7992.0
506,2014-12,8008.0
506,2015-01,7413.0
506,2015-02,7043.0
506,2015-03,7359.0
506,2015-04,7717.0
506,2015-05,7418.0
506,2015-06,7551.0
506,2015-07,7127.0
507,2013-01,7335.0
507,2013-02,7710.0
507,2013-03,8985.0
507,2013-04,7877.0
507,2013-05,8675.0
507,2013-06,7764.0
507,2013-07,8447.0
507,2013-08,7932.0
507,2013-09,7988.0
507,2013-10,7892.0
507,2013-11,8470.0
507,2013-12,10347.0
507,2014-01,7682.0
507,2014-02,7920.0
507,2014-03,8197.0
507,2014-04,8470.0
507,2014-05,8225.0
507,2014-06,9253.0
507,2014-07,7995.0
507,2014-08,8529.0
507,2014-09,8303.0
507,2014-10,7851.0
507,2014-11,9217.0
507,2014-12,10706.0
507,2015-01,8425.0
507,2015-02,7882.0
507,2015-03,8979.0
507,2015-04,8816.0
507,2015-05,9003.0
507,2015-06,9468.0
507,2015-07,8175.0
508,2013-01,5480.0
508,2013-02,5577.0
508,2013-03,6688.0
508,2013-04,5751.0
508,2013-05,6215.0
508,2013-06,5486.0
508,2013-07,6310.0
508,2013-08,5882.0
508,2013-09,5648.0
508,2013-10,5848.0
508,2013-11,6241.0
508,2013-12,8347.0
508,2014-01,6338.0
508,2014-02,6364.0
508,2014-03,6871.0
508,2014-04,7154.0
508,2014-05,6886.0
508,2014-06,7343.0
508,2014-07,6642.0
508,2014-08,6910.0
508,2014-09,6743.0
508,2014-10,6628.0
508,2014-11,7650.0
508,2014-12,8928.0
508,2015-01,7281.0
508,2015-02,7042.0
508,2015-03,7470.0
508,2015-04,7704.0
508,2015-05,7590.0
508,2015-06,7839.0
508,2015-07,7211.0
509,2013-01,5751.0
509,2013-02,5901.0
509,2013-03,6704.0
509,2013-04,5890.0
509,2013-05,6333.0
509,2013-06,6028.0
509,2013-07,6387.0
509,2013-08,5859.0
509,2013-09,5740.0
509,2013-10,5525.0
509,2013-11,5959.0
509,2013-12,7619.0
509,2014-01,5816.0
509,2014-02,5795.0
509,2014-03,6128.0
509,2014-04,6163.0
509,2014-05,6046.0
509,2014-06,6657.0
509,2014-07,6149.0
509,2014-08,5644.0
509,2014-09,5937.0
509,2014-10,5780.0
509,2014-11,6574.0
509,2014-12,7447.0
509,2015-01,5795.0
509,2015-02,5545.0
509,2015-03,6127.0
509,2015-04,6151.0
509,2015-05,6046.0
509,2015-06,6516.0
509,2015-07,6051.0
510,2013-01,7389.0
510,2013-02,7702.0
510,2013-03,8502.0
510,2013-04,8022.0
510,2013-05,8434.0
510,2013-06,7775.0
510,2013-07,8613.0
510,2013-08,7862.0
510,2013-09,7729.0
510,2013-10,7864.0
510,2013-11,8141.0
510,2013-12,10592.0
510,2014-01,7904.0
510,2014-02,7914.0
510,2014-03,7822.0
510,2014-04,8437.0
510,2014-05,7996.0
510,2014-06,8710.0
510,2014-07,7987.0
510,2014-08,7650.0
510,2014-09,7668.0
510,2014-10,7852.0
510,2014-11,8551.0
510,2014-12,10190.0
510,2015-01,7878.0
510,2015-02,7516.0
510,2015-03,7832.0
510,2015-04,8496.0
510,2015-05,8292.0
510,2015-06,8955.0
510,2015-07,8137.0
511,2013-01,5411.0
511,2013-02,5457.0
511,2013-03,5804.0
511,2013-04,5460.0
511,2013-05,5649.0
511,2013-06,5390.0
511,2013-07,5077.0
511,2013-08,5136.0
511,2013-09,5212.0
511,2013-10,5227.0
511,2013-11,5736.0
511,2013-12,6668.0
511,2014-01,5549.0
511,2014-02,5635.0
511,2014-03,5752.0
511,2014-04,5794.0
511,2014-05,5973.0
511,2014-06,5824.0
511,2014-07,5485.0
511,2014-08,5155.0
511,2014-09,5393.0
511,2014-10,5667.0
511,2014-11,6009.0
511,2014-12,6653.0
511,2015-01,5612.0
511,2015-02,5709.0
511,2015-03,5757.0
511,2015-04,5967.0
511,2015-05,6015.0
511,2015-06,5681.0
511,2015-07,5899.0
512,2013-01,4615.0
512,2013-02,4843.0
512,2013-03,4955.0
512,2013-04,4724.0
512,2013-05,5097.0
512,2013-06,4885.0
512,2013-07,4900.0
512,2013-08,4662.0
512,2013-09,4827.0
512,2013-10,5093.0
512,2013-11,5231.0
512,2013-12,5771.0
512,2014-01,5009.0
512,2014-02,5457.0
512,2014-03,5505.0
512,2014-04,5606.0
512,2014-05,5877.0
512,2014-06,5895.0
512,2015-01,5783.0
512,2015-02,6173.0
512,2015-03,6230.0
512,2015-04,6374.0
512,2015-05,6716.0
512,2015-06,6430.0
512,2015-07,6732.0
513,2013-01,18242.0
513,2013-02,18762.0
513,2013-03,20913.0
513,2013-04,19454.0
513,2013-05,20172.0
513,2013-06,19305.0
513,2013-07,18662.0
513,2013-08,18565.0
513,2013-09,16570.0
513,2013-10,19185.0
513,2013-11,18592.0
513,2013-12,21136.0
513,2014-01,16495.0
513,2014-02,17400.0
513,2014-03,17103.0
513,2014-04,18658.0
513,2014-05,17908.0
513,2014-06,18100.0
513,2014-07,17231.0
513,2014-08,16531.0
513,2014-09,16657.0
513,2014-10,16714.0
513,2014-11,18044.0
513,2014-12,20364.0
513,2015-01,17051.0
513,2015-02,16834.0
513,2015-03,17703.0
513,2015-04,18546.0
513,2015-05,18421.0
513,2015-06,17582.0
513,2015-07,17246.0
514,2013-01,4893.0
514,2013-02,4810.0
514,2013-03,5459.0
514,2013-04,5140.0
514,2013-05,5584.0
514,2013-06,5056.0
514,2013-07,5542.0
514,2013-08,5565.0
514,2013-09,5389.0
514,2013-10,5175.0
514,2013-11,5560.0
514,2013-12,7088.0
514,2014-01,5820.0
514,2014-02,5577.0
514,2014-03,5574.0
514,2014-04,6009.0
514,2014-05,5803.0
514,2014-06,6068.0
514,2015-01,6563.0
514,2015-02,5926.0
514,2015-03,6376.0
514,2015-04,6347.0
514,2015-05,6352.0
514,2015-06,6649.0
514,2015-07,5746.0
515,2013-01,7852.0
515,2013-02,8098.0
515,2013-03,9369.0
515,2013-04,8418.0
515,2013-05,9044.0
515,2013-06,8311.0
515,2013-07,8990.0
515,2013-08,8372.0
515,2013-09,8265.0
515,2013-10,8577.0
515,2013-11,9305.0
515,2013-12,11353.0
515,2014-01,8307.0
515,2014-02,8533.0
515,2014-03,8508.0
515,2014-04,9670.0
515,2014-05,9189.0
515,2014-06,9626.0
515,2014-07,8677.0
515,2014-08,8890.0
515,2014-09,8547.0
515,2014-10,9031.0
515,2014-11,9894.0
515,2014-12,11517.0
515,2015-01,9056.0
515,2015-02,8855.0
515,2015-03,9233.0
515,2015-04,9635.0
515,2015-05,9618.0
515,2015-06,9624.0
515,2015-07,8878.0
516,2013-01,4902.0
516,2013-02,5298.0
516,2013-03,5947.0
516,2013-04,5169.0
516,2013-05,5536.0
516,2013-06,5042.0
516,2013-07,5599.0
516,2013-08,5162.0
516,2013-09,5112.0
516,2013-10,5150.0
516,2013-11,5831.0
516,2013-12,7670.0
516,2014-01,5494.0
516,2014-02,5652.0
516,2014-03,5733.0
516,2014-04,6092.0
516,2014-05,5978.0
516,2014-06,6221.0
516,2014-07,5718.0
516,2014-08,5900.0
516,2014-09,5835.0
516,2014-10,5772.0
516,2014-11,6938.0
516,2014-12,7660.0
516,2015-01,5899.0
516,2015-02,5843.0
